"YEAR","JURISDICTION","LOCATION","FINES","ARRESTS","CHARGES"
"2024","NT","Unknown",1226,0,0
"2024","NT","Unknown",0,2,6
"2024","NT","Unknown",181,0,0
"2024","NT","Unknown",79,0,0
"2024","NT","Unknown",236,0,0
"2024","NT","Unknown",0,0,2
"2024","NT","Unknown",22,0,0
"2024","NT","Unknown",37,0,0
"2024","NT","Unknown",109,0,0
"2024","QLD","Unknown",625,0,0
"2024","QLD","Unknown",950,0,0
"2024","QLD","Unknown",7,0,0
"2024","QLD","Unknown",2856,0,0
"2024","QLD","Unknown",5395,0,0
"2024","QLD","Unknown",2316,0,0
"2024","QLD","Unknown",6188,0,0
"2024","QLD","Unknown",10330,0,0
"2024","QLD","Unknown",3200,0,0
"2024","QLD","Unknown",8782,0,0
"2024","QLD","Unknown",14944,0,0
"2024","QLD","Unknown",3706,0,0
"2024","QLD","Unknown",2547,0,0
"2024","QLD","Unknown",3941,0,0
"2024","QLD","Unknown",813,0,0
"2024","QLD","Unknown",100,0,0
"2024","QLD","Unknown",92,0,0
"2024","QLD","Unknown",2,0,0
"2024","SA","Unknown",27,0,0
"2024","SA","Unknown",42,0,0
"2024","SA","Unknown",43,0,0
"2024","SA","Unknown",6,0,0
"2024","TAS","Unknown",1,0,0
"2024","TAS","Unknown",466,0,0
"2024","TAS","Unknown",477,0,10
"2024","TAS","Unknown",1265,0,0
"2024","TAS","Unknown",780,0,7
"2024","TAS","Unknown",1824,0,0
"2024","TAS","Unknown",794,0,13
"2024","TAS","Unknown",699,0,0
"2024","TAS","Unknown",262,0,0
"2024","TAS","Unknown",1,0,0
"2024","VIC","Unknown",0,0,0
"2024","VIC","Unknown",0,0,0
"2024","VIC","Unknown",23,0,0
"2024","VIC","Unknown",0,0,0
"2024","VIC","Unknown",408,0,0
"2024","VIC","Unknown",26,0,0
"2024","VIC","Unknown",0,0,0
"2024","VIC","Unknown",503,0,0
"2024","VIC","Unknown",22,0,0
"2024","VIC","Unknown",0,0,0
"2024","VIC","Unknown",512,0,0
"2024","VIC","Unknown",9,0,0
"2024","VIC","Unknown",0,0,0
"2024","VIC","Unknown",88,0,0
"2024","VIC","Unknown",0,0,0
"2024","VIC","Unknown",0,0,0
"2024","VIC","Unknown",1,0,0
"2024","WA","Unknown",495,0,0
"2024","WA","Unknown",828,0,0
"2024","WA","Unknown",1016,0,0
"2024","WA","Unknown",186,0,0
"2024","NSW","Unknown",120,0,1
"2024","NSW","Unknown",142,0,3
"2024","NSW","Unknown",155,0,1
"2024","NSW","Unknown",24,0,0
"2024","NSW","Unknown",42822,0,0
"2024","NSW","Unknown",3179,0,0
"2024","NSW","Unknown",20267,0,0
"2024","NT","Unknown",1,0,0
"2024","NT","Unknown",0,1,1
"2024","NT","Unknown",83,0,0
"2024","NT","Unknown",271,0,0
"2024","NT","Unknown",0,0,6
"2024","NT","Unknown",66,0,0
"2024","NT","Unknown",186,0,0
"2024","NT","Unknown",847,0,0
"2024","NT","Unknown",0,2,12
"2024","NT","Unknown",136,0,0
"2024","NT","Unknown",337,0,0
"2024","NT","Unknown",906,0,0
"2024","NT","Unknown",0,2,14
"2024","NT","Unknown",153,0,0
"2024","NT","Unknown",66,0,0
"2024","NT","Unknown",165,0,0
"2024","NT","Unknown",0,0,1
"2024","NT","Unknown",20,0,0
"2024","NT","Unknown",39,0,0
"2024","NT","Unknown",102,0,0
"2024","QLD","Unknown",840,0,0
"2024","QLD","Unknown",930,0,0
"2024","QLD","Unknown",7,0,0
"2024","QLD","Unknown",3092,0,0
"2024","QLD","Unknown",5066,0,0
"2024","QLD","Unknown",2385,0,0
"2024","QLD","Unknown",6329,0,0
"2024","QLD","Unknown",9612,0,0
"2024","QLD","Unknown",3339,0,0
"2024","QLD","Unknown",8775,0,0
"2024","QLD","Unknown",13949,0,0
"2024","QLD","Unknown",3752,0,0
"2024","QLD","Unknown",2336,0,0
"2024","QLD","Unknown",3666,0,0
"2024","QLD","Unknown",776,0,0
"2024","QLD","Unknown",99,0,0
"2024","QLD","Unknown",97,0,0
"2024","QLD","Unknown",2,0,0
"2024","SA","Unknown",14,0,0
"2024","SA","Unknown",29,0,0
"2024","SA","Unknown",36,0,1
"2024","SA","Unknown",11,0,0
"2024","TAS","Unknown",0,0,1
"2024","TAS","Unknown",619,0,0
"2024","TAS","Unknown",401,0,9
"2024","TAS","Unknown",1611,0,0
"2024","TAS","Unknown",607,0,16
"2024","TAS","Unknown",2311,0,0
"2024","TAS","Unknown",668,0,8
"2024","TAS","Unknown",975,0,0
"2024","TAS","Unknown",220,0,1
"2024","TAS","Unknown",3,0,0
"2024","VIC","Unknown",0,0,0
"2024","VIC","Unknown",0,0,0
"2024","VIC","Unknown",1,0,0
"2024","VIC","Unknown",21,0,0
"2024","VIC","Unknown",0,0,0
"2024","VIC","Unknown",513,0,0
"2024","VIC","Unknown",17,0,0
"2024","VIC","Unknown",0,0,0
"2024","VIC","Unknown",636,0,0
"2024","VIC","Unknown",22,0,0
"2024","VIC","Unknown",0,0,0
"2024","VIC","Unknown",569,0,0
"2024","VIC","Unknown",3,0,0
"2024","VIC","Unknown",0,0,0
"2024","VIC","Unknown",104,0,0
"2024","VIC","Unknown",5,0,0
"2024","VIC","Unknown",0,0,0
"2024","WA","Unknown",8,0,0
"2024","WA","Unknown",23,0,0
"2024","WA","Unknown",28,0,0
"2024","WA","Unknown",2,0,0
"2024","NSW","Unknown",88,0,3
"2024","NSW","Unknown",102,0,1
"2024","NSW","Unknown",109,0,0
"2024","NSW","Unknown",16,0,0
"2024","NSW","Unknown",43889,0,0
"2024","NSW","Unknown",3214,0,0
"2024","NSW","Unknown",21383,0,0
"2024","NT","Unknown",1,0,0
"2024","NT","Unknown",1,0,0
"2024","NT","Unknown",0,1,1
"2024","NT","Unknown",53,0,0
"2024","NT","Unknown",338,0,0
"2024","NT","Unknown",0,1,6
"2024","NT","Unknown",101,0,0
"2024","NT","Unknown",196,0,0
"2024","NT","Unknown",848,0,0
"2024","NT","Unknown",0,2,7
"2024","NT","Unknown",185,0,0
"2024","NT","Unknown",245,0,0
"2024","NT","Unknown",1033,0,0
"2024","NT","Unknown",0,1,3
"2024","NT","Unknown",159,0,0
"2024","NT","Unknown",63,0,0
"2024","NT","Unknown",246,0,0
"2024","NT","Unknown",0,0,1
"2024","NT","Unknown",21,0,0
"2024","NT","Unknown",33,0,0
"2024","NT","Unknown",129,0,0
"2024","QLD","Unknown",893,0,0
"2024","QLD","Unknown",1024,0,0
"2024","QLD","Unknown",5,0,0
"2024","QLD","Unknown",3404,0,0
"2024","QLD","Unknown",5492,0,0
"2024","QLD","Unknown",2611,0,0
"2024","QLD","Unknown",7497,0,0
"2024","QLD","Unknown",11027,0,0
"2024","QLD","Unknown",3390,0,0
"2024","QLD","Unknown",10171,0,0
"2024","QLD","Unknown",15374,0,0
"2024","QLD","Unknown",3627,0,0
"2024","QLD","Unknown",2705,0,0
"2024","QLD","Unknown",4072,0,0
"2024","QLD","Unknown",698,0,0
"2024","QLD","Unknown",108,0,0
"2024","QLD","Unknown",116,0,0
"2024","QLD","Unknown",1,0,0
"2024","SA","Unknown",21,0,0
"2024","SA","Unknown",50,0,0
"2024","SA","Unknown",58,0,0
"2024","SA","Unknown",21,0,0
"2024","SA","Unknown",1,0,0
"2024","TAS","Unknown",0,0,1
"2024","TAS","Unknown",621,0,0
"2024","TAS","Unknown",470,0,10
"2024","TAS","Unknown",1570,0,0
"2024","TAS","Unknown",812,0,9
"2024","TAS","Unknown",2323,0,0
"2024","TAS","Unknown",817,0,6
"2024","TAS","Unknown",1041,0,0
"2024","TAS","Unknown",289,0,0
"2024","TAS","Unknown",1,0,0
"2024","VIC","Unknown",0,0,0
"2024","VIC","Unknown",0,0,0
"2024","VIC","Unknown",5,0,0
"2024","VIC","Unknown",17,0,0
"2024","VIC","Unknown",0,0,0
"2024","VIC","Unknown",608,0,0
"2024","VIC","Unknown",11,0,0
"2024","VIC","Unknown",0,0,0
"2024","VIC","Unknown",750,0,0
"2024","VIC","Unknown",26,0,0
"2024","VIC","Unknown",0,0,0
"2024","VIC","Unknown",661,0,0
"2024","VIC","Unknown",3,0,0
"2024","VIC","Unknown",0,0,0
"2024","VIC","Unknown",115,0,0
"2024","VIC","Unknown",3,0,0
"2024","VIC","Unknown",0,0,0
"2024","VIC","Unknown",1,0,0
"2024","WA","Unknown",1,0,0
"2024","WA","Unknown",2,0,0
"2024","WA","Unknown",2,0,0
"2023","NSW","Unknown",2,0,0
"2023","NSW","Unknown",1,0,0
"2023","NSW","Unknown",2,0,0
"2023","NSW","Unknown",1,0,0
"2023","NSW","Unknown",27788,0,0
"2023","NSW","Unknown",1413,0,0
"2023","NSW","Unknown",18873,0,0
"2023","NT","Unknown",4,0,0
"2023","NT","Unknown",2,0,0
"2023","NT","Unknown",307,0,0
"2023","NT","Unknown",98,5,12
"2023","NT","Unknown",55,0,0
"2023","NT","Unknown",649,0,0
"2023","NT","Unknown",141,1,5
"2023","NT","Unknown",207,0,0
"2023","NT","Unknown",710,0,0
"2023","NT","Unknown",126,0,0
"2023","NT","Unknown",301,0,0
"2023","NT","Unknown",159,0,0
"2023","NT","Unknown",20,1,4
"2023","NT","Unknown",70,0,0
"2023","NT","Unknown",56,0,0
"2023","NT","Unknown",20,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",0,2,0
"2023","SA","Unknown",483,0,0
"2023","SA","Unknown",885,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",710,6,3
"2023","SA","Unknown",1229,0,0
"2023","SA","Unknown",2462,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",1230,9,6
"2023","SA","Unknown",2426,0,0
"2023","SA","Unknown",4161,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",1428,4,6
"2023","SA","Unknown",996,0,0
"2023","SA","Unknown",1310,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",355,1,0
"2023","SA","Unknown",184,0,0
"2023","SA","Unknown",204,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",3,0,0
"2023","TAS","Unknown",577,0,0
"2023","TAS","Unknown",447,0,6
"2023","TAS","Unknown",1568,0,0
"2023","TAS","Unknown",736,0,21
"2023","TAS","Unknown",1903,0,0
"2023","TAS","Unknown",834,0,7
"2023","TAS","Unknown",623,0,0
"2023","TAS","Unknown",239,0,0
"2023","TAS","Unknown",5,0,0
"2023","TAS","Unknown",1,0,0
"2023","VIC","Unknown",63,0,0
"2023","VIC","Unknown",68,0,0
"2023","VIC","Unknown",9,0,0
"2023","VIC","Unknown",218,0,0
"2023","VIC","Unknown",252,0,0
"2023","VIC","Unknown",23,0,0
"2023","VIC","Unknown",288,0,0
"2023","VIC","Unknown",364,0,0
"2023","VIC","Unknown",18,0,0
"2023","VIC","Unknown",62,0,0
"2023","VIC","Unknown",117,0,0
"2023","VIC","Unknown",1,0,0
"2023","VIC","Unknown",205,0,0
"2023","VIC","Unknown",126,0,0
"2023","VIC","Unknown",1,0,0
"2023","WA","Unknown",1,0,0
"2023","WA","Unknown",229,0,0
"2023","WA","Unknown",1325,0,0
"2023","WA","Unknown",3685,0,0
"2023","WA","Unknown",916,0,0
"2023","WA","Unknown",893,0,0
"2023","WA","Unknown",471,0,0
"2023","WA","Unknown",4272,0,0
"2023","WA","Unknown",9352,0,0
"2023","WA","Unknown",1913,0,0
"2023","WA","Unknown",3494,0,0
"2023","WA","Unknown",546,0,0
"2023","WA","Unknown",6412,0,0
"2023","WA","Unknown",13530,0,0
"2023","WA","Unknown",2201,0,0
"2023","WA","Unknown",7450,0,0
"2023","WA","Unknown",85,0,0
"2023","WA","Unknown",1618,0,0
"2023","WA","Unknown",3317,0,0
"2023","WA","Unknown",401,0,0
"2023","WA","Unknown",2027,0,0
"2023","WA","Unknown",11,0,0
"2023","WA","Unknown",17,0,0
"2023","WA","Unknown",12,0,0
"2023","QLD","Unknown",9790,0,0
"2023","QLD","Unknown",263939,0,0
"2023","QLD","Unknown",469785,0,0
"2023","QLD","Unknown",117112,0,0
"2023","NSW","Unknown",13,0,0
"2023","NSW","Unknown",6,0,0
"2023","NSW","Unknown",6,0,0
"2023","NSW","Unknown",32476,0,0
"2023","NSW","Unknown",2069,0,0
"2023","NSW","Unknown",18135,0,0
"2023","NT","Unknown",3,0,0
"2023","NT","Unknown",1,0,0
"2023","NT","Unknown",251,0,0
"2023","NT","Unknown",40,1,4
"2023","NT","Unknown",85,0,0
"2023","NT","Unknown",639,0,0
"2023","NT","Unknown",121,3,6
"2023","NT","Unknown",228,0,0
"2023","NT","Unknown",702,0,0
"2023","NT","Unknown",100,0,0
"2023","NT","Unknown",381,0,0
"2023","NT","Unknown",154,0,0
"2023","NT","Unknown",19,0,4
"2023","NT","Unknown",74,0,0
"2023","NT","Unknown",61,0,0
"2023","NT","Unknown",25,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",482,0,0
"2023","SA","Unknown",886,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",609,3,3
"2023","SA","Unknown",1083,0,0
"2023","SA","Unknown",2458,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",1131,1,7
"2023","SA","Unknown",2287,0,0
"2023","SA","Unknown",4066,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",1408,1,7
"2023","SA","Unknown",880,0,0
"2023","SA","Unknown",1074,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",356,0,1
"2023","SA","Unknown",195,0,0
"2023","SA","Unknown",219,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",3,0,0
"2023","TAS","Unknown",0,0,0
"2023","TAS","Unknown",389,0,0
"2023","TAS","Unknown",319,0,9
"2023","TAS","Unknown",1001,0,0
"2023","TAS","Unknown",562,0,16
"2023","TAS","Unknown",1193,0,0
"2023","TAS","Unknown",642,0,6
"2023","TAS","Unknown",419,0,0
"2023","TAS","Unknown",207,0,0
"2023","TAS","Unknown",3,0,0
"2023","TAS","Unknown",1,0,0
"2023","VIC","Unknown",46,0,0
"2023","VIC","Unknown",76,0,0
"2023","VIC","Unknown",8,0,0
"2023","VIC","Unknown",87,0,0
"2023","VIC","Unknown",206,0,0
"2023","VIC","Unknown",24,0,0
"2023","VIC","Unknown",111,0,0
"2023","VIC","Unknown",292,0,0
"2023","VIC","Unknown",26,0,0
"2023","VIC","Unknown",38,0,0
"2023","VIC","Unknown",113,0,0
"2023","VIC","Unknown",3,0,0
"2023","VIC","Unknown",69,0,0
"2023","VIC","Unknown",110,0,0
"2023","WA","Unknown",251,0,0
"2023","WA","Unknown",1052,0,0
"2023","WA","Unknown",5145,0,0
"2023","WA","Unknown",839,0,0
"2023","WA","Unknown",801,0,0
"2023","WA","Unknown",604,0,0
"2023","WA","Unknown",3597,0,0
"2023","WA","Unknown",13069,0,0
"2023","WA","Unknown",1511,0,0
"2023","WA","Unknown",2795,0,0
"2023","WA","Unknown",609,0,0
"2023","WA","Unknown",5241,0,0
"2023","WA","Unknown",19349,0,0
"2023","WA","Unknown",1808,0,0
"2023","WA","Unknown",5845,0,0
"2023","WA","Unknown",112,0,0
"2023","WA","Unknown",1323,0,0
"2023","WA","Unknown",4878,0,0
"2023","WA","Unknown",348,0,0
"2023","WA","Unknown",1464,0,0
"2023","WA","Unknown",3,0,0
"2023","WA","Unknown",11,0,0
"2023","WA","Unknown",29,0,0
"2023","WA","Unknown",3,0,0
"2023","NSW","Unknown",3,0,0
"2023","NSW","Unknown",6,0,0
"2023","NSW","Unknown",3,0,0
"2023","NSW","Unknown",1,0,0
"2023","NSW","Unknown",43006,0,0
"2023","NSW","Unknown",2996,0,0
"2023","NSW","Unknown",21667,0,0
"2023","NT","Unknown",2,0,0
"2023","NT","Unknown",2,0,0
"2023","NT","Unknown",294,0,0
"2023","NT","Unknown",51,3,7
"2023","NT","Unknown",61,0,0
"2023","NT","Unknown",665,0,0
"2023","NT","Unknown",73,3,7
"2023","NT","Unknown",241,0,0
"2023","NT","Unknown",794,0,0
"2023","NT","Unknown",72,0,0
"2023","NT","Unknown",382,0,0
"2023","NT","Unknown",199,0,0
"2023","NT","Unknown",14,0,2
"2023","NT","Unknown",70,0,0
"2023","NT","Unknown",63,0,0
"2023","NT","Unknown",25,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",592,0,0
"2023","SA","Unknown",882,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",771,3,4
"2023","SA","Unknown",1585,0,0
"2023","SA","Unknown",2410,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",1425,0,11
"2023","SA","Unknown",2808,0,0
"2023","SA","Unknown",4072,0,0
"2023","SA","Unknown",1,0,0
"2023","SA","Unknown",1725,5,12
"2023","SA","Unknown",1118,0,0
"2023","SA","Unknown",1104,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",447,0,1
"2023","SA","Unknown",266,0,0
"2023","SA","Unknown",228,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",4,0,0
"2023","TAS","Unknown",0,0,1
"2023","TAS","Unknown",319,0,0
"2023","TAS","Unknown",301,0,15
"2023","TAS","Unknown",860,0,0
"2023","TAS","Unknown",517,0,18
"2023","TAS","Unknown",1118,0,0
"2023","TAS","Unknown",640,0,7
"2023","TAS","Unknown",434,0,0
"2023","TAS","Unknown",181,0,0
"2023","TAS","Unknown",2,0,0
"2023","VIC","Unknown",58,0,0
"2023","VIC","Unknown",54,0,0
"2023","VIC","Unknown",4,0,0
"2023","VIC","Unknown",203,0,0
"2023","VIC","Unknown",169,0,0
"2023","VIC","Unknown",19,0,0
"2023","VIC","Unknown",333,0,0
"2023","VIC","Unknown",244,0,0
"2023","VIC","Unknown",26,0,0
"2023","VIC","Unknown",99,0,0
"2023","VIC","Unknown",98,0,0
"2023","VIC","Unknown",6,0,0
"2023","VIC","Unknown",182,0,0
"2023","VIC","Unknown",115,0,0
"2023","WA","Unknown",266,0,0
"2023","WA","Unknown",1178,0,0
"2023","WA","Unknown",4505,0,0
"2023","WA","Unknown",695,0,0
"2023","WA","Unknown",915,0,0
"2023","WA","Unknown",631,0,0
"2023","WA","Unknown",3463,0,0
"2023","WA","Unknown",11506,0,0
"2023","WA","Unknown",1495,0,0
"2023","WA","Unknown",3087,0,0
"2023","WA","Unknown",673,0,0
"2023","WA","Unknown",5077,0,0
"2023","WA","Unknown",16622,0,0
"2023","WA","Unknown",1719,0,0
"2023","WA","Unknown",6471,0,0
"2023","WA","Unknown",123,0,0
"2023","WA","Unknown",1210,0,0
"2023","WA","Unknown",4273,0,0
"2023","WA","Unknown",333,0,0
"2023","WA","Unknown",1685,0,0
"2023","WA","Unknown",1,0,0
"2023","WA","Unknown",13,0,0
"2023","WA","Unknown",16,0,0
"2023","WA","Unknown",7,0,0
"2023","NSW","Unknown",7,0,0
"2023","NSW","Unknown",2,0,0
"2023","NSW","Unknown",12,0,0
"2023","NSW","Unknown",2,0,0
"2023","NSW","Unknown",28762,0,0
"2023","NSW","Unknown",3736,0,0
"2023","NSW","Unknown",17047,0,0
"2023","NT","Unknown",3,0,0
"2023","NT","Unknown",2,0,0
"2023","NT","Unknown",260,0,0
"2023","NT","Unknown",85,0,3
"2023","NT","Unknown",81,0,0
"2023","NT","Unknown",592,0,0
"2023","NT","Unknown",156,2,8
"2023","NT","Unknown",231,0,0
"2023","NT","Unknown",746,0,0
"2023","NT","Unknown",179,0,0
"2023","NT","Unknown",342,0,0
"2023","NT","Unknown",196,0,0
"2023","NT","Unknown",23,0,3
"2023","NT","Unknown",68,0,0
"2023","NT","Unknown",58,0,0
"2023","NT","Unknown",30,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",411,0,0
"2023","SA","Unknown",694,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",729,3,7
"2023","SA","Unknown",1059,0,0
"2023","SA","Unknown",1836,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",1252,0,10
"2023","SA","Unknown",1982,0,0
"2023","SA","Unknown",3095,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",1709,1,11
"2023","SA","Unknown",768,0,0
"2023","SA","Unknown",1016,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",426,0,1
"2023","SA","Unknown",176,0,0
"2023","SA","Unknown",154,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",3,0,0
"2023","TAS","Unknown",1,0,0
"2023","TAS","Unknown",370,0,0
"2023","TAS","Unknown",321,0,3
"2023","TAS","Unknown",903,0,0
"2023","TAS","Unknown",523,0,4
"2023","TAS","Unknown",1246,0,0
"2023","TAS","Unknown",539,0,5
"2023","TAS","Unknown",458,0,0
"2023","TAS","Unknown",158,0,0
"2023","TAS","Unknown",1,0,0
"2023","TAS","Unknown",1,0,0
"2023","VIC","Unknown",59,0,0
"2023","VIC","Unknown",43,0,0
"2023","VIC","Unknown",3,0,0
"2023","VIC","Unknown",246,0,0
"2023","VIC","Unknown",173,0,0
"2023","VIC","Unknown",13,0,0
"2023","VIC","Unknown",360,0,0
"2023","VIC","Unknown",250,0,0
"2023","VIC","Unknown",17,0,0
"2023","VIC","Unknown",123,0,0
"2023","VIC","Unknown",101,0,0
"2023","VIC","Unknown",6,0,0
"2023","VIC","Unknown",217,0,0
"2023","VIC","Unknown",122,0,0
"2023","WA","Unknown",2,0,0
"2023","WA","Unknown",228,0,0
"2023","WA","Unknown",1103,0,0
"2023","WA","Unknown",4984,0,0
"2023","WA","Unknown",713,0,0
"2023","WA","Unknown",853,0,0
"2023","WA","Unknown",550,0,0
"2023","WA","Unknown",3564,0,0
"2023","WA","Unknown",12026,0,0
"2023","WA","Unknown",1497,0,0
"2023","WA","Unknown",3212,0,0
"2023","WA","Unknown",589,0,0
"2023","WA","Unknown",5067,0,0
"2023","WA","Unknown",17048,0,0
"2023","WA","Unknown",1728,0,0
"2023","WA","Unknown",6593,0,0
"2023","WA","Unknown",104,0,0
"2023","WA","Unknown",1152,0,0
"2023","WA","Unknown",4021,0,0
"2023","WA","Unknown",329,0,0
"2023","WA","Unknown",1745,0,0
"2023","WA","Unknown",1,0,0
"2023","WA","Unknown",7,0,0
"2023","WA","Unknown",21,0,0
"2023","WA","Unknown",5,0,0
"2023","NSW","Unknown",7,0,0
"2023","NSW","Unknown",6,0,0
"2023","NSW","Unknown",4,0,0
"2023","NSW","Unknown",37527,0,0
"2023","NSW","Unknown",3680,0,0
"2023","NSW","Unknown",19530,0,0
"2023","NT","Unknown",1,0,0
"2023","NT","Unknown",2,0,0
"2023","NT","Unknown",1,0,0
"2023","NT","Unknown",311,0,0
"2023","NT","Unknown",42,0,3
"2023","NT","Unknown",104,0,0
"2023","NT","Unknown",830,0,0
"2023","NT","Unknown",103,2,10
"2023","NT","Unknown",419,0,0
"2023","NT","Unknown",1067,0,0
"2023","NT","Unknown",82,0,0
"2023","NT","Unknown",532,0,0
"2023","NT","Unknown",297,0,0
"2023","NT","Unknown",10,1,2
"2023","NT","Unknown",120,0,0
"2023","NT","Unknown",100,0,0
"2023","NT","Unknown",35,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",487,0,0
"2023","SA","Unknown",910,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",601,0,7
"2023","SA","Unknown",1311,0,0
"2023","SA","Unknown",2279,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",1115,3,12
"2023","SA","Unknown",2506,0,0
"2023","SA","Unknown",3762,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",1441,1,8
"2023","SA","Unknown",941,0,0
"2023","SA","Unknown",1024,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",416,0,0
"2023","SA","Unknown",207,0,0
"2023","SA","Unknown",178,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",1,0,0
"2023","TAS","Unknown",3,0,0
"2023","TAS","Unknown",427,0,0
"2023","TAS","Unknown",324,0,9
"2023","NSW","Unknown",6,0,0
"2023","NSW","Unknown",9,0,0
"2023","NSW","Unknown",8,0,0
"2023","NSW","Unknown",2,0,0
"2023","NSW","Unknown",36480,0,0
"2023","NSW","Unknown",3397,0,0
"2023","NSW","Unknown",22829,0,0
"2023","NT","Unknown",4,0,0
"2023","NT","Unknown",1,0,0
"2023","NT","Unknown",1,0,0
"2023","NT","Unknown",425,0,0
"2023","NT","Unknown",45,0,5
"2023","NT","Unknown",49,0,0
"2023","NT","Unknown",972,0,0
"2023","NT","Unknown",100,2,11
"2023","NT","Unknown",148,0,0
"2023","NT","Unknown",1175,0,0
"2023","NT","Unknown",103,0,0
"2023","NT","Unknown",245,0,0
"2023","NT","Unknown",327,0,0
"2023","NT","Unknown",12,1,4
"2023","NT","Unknown",40,0,0
"2023","NT","Unknown",94,0,0
"2023","NT","Unknown",13,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",0,1,0
"2023","SA","Unknown",491,0,0
"2023","SA","Unknown",871,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",719,2,7
"2023","SA","Unknown",1155,0,0
"2023","SA","Unknown",2501,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",1311,2,12
"2023","SA","Unknown",2191,0,0
"2023","SA","Unknown",3960,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",1711,7,9
"2023","SA","Unknown",808,0,0
"2023","SA","Unknown",1099,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",456,0,0
"2023","SA","Unknown",171,0,0
"2023","SA","Unknown",198,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",2,0,0
"2023","TAS","Unknown",3,0,0
"2023","TAS","Unknown",474,0,0
"2023","TAS","Unknown",294,0,11
"2023","TAS","Unknown",1128,0,0
"2023","TAS","Unknown",504,0,17
"2023","TAS","Unknown",1692,0,0
"2023","TAS","Unknown",536,0,8
"2023","TAS","Unknown",561,0,0
"2023","TAS","Unknown",168,0,0
"2023","TAS","Unknown",1,0,0
"2023","VIC","Unknown",52,0,0
"2023","VIC","Unknown",84,0,0
"2023","VIC","Unknown",33,0,0
"2023","VIC","Unknown",142,0,0
"2023","VIC","Unknown",221,0,0
"2023","VIC","Unknown",65,0,0
"2023","VIC","Unknown",259,0,0
"2023","VIC","Unknown",365,0,0
"2023","VIC","Unknown",99,0,0
"2023","VIC","Unknown",70,0,0
"2023","VIC","Unknown",146,0,0
"2023","VIC","Unknown",26,0,0
"2023","VIC","Unknown",186,0,0
"2023","VIC","Unknown",166,0,0
"2023","WA","Unknown",2,0,0
"2023","WA","Unknown",1,0,0
"2023","WA","Unknown",1,0,0
"2023","WA","Unknown",243,0,0
"2023","WA","Unknown",1055,0,0
"2023","WA","Unknown",5751,0,0
"2023","WA","Unknown",848,0,0
"2023","WA","Unknown",963,0,0
"2023","WA","Unknown",581,0,0
"2023","WA","Unknown",2970,0,0
"2023","WA","Unknown",13870,0,0
"2023","WA","Unknown",1591,0,0
"2023","WA","Unknown",3479,0,0
"2023","WA","Unknown",623,0,0
