"JURISDICTION","LOCATION","AGE_GROUP","FINES","ARRESTS","CHARGES","FINES_log"
"SA","Major Cities of Australia","17-25",418,1,6,2.622214022966295
"SA","Major Cities of Australia","26-39",897,0,0,2.953276336667304
"SA","Major Cities of Australia","26-39",1111,0,0,3.0461047872460383
"SA","Major Cities of Australia","26-39",653,2,4,2.815577748324267
"SA","Major Cities of Australia","40-64",1921,0,0,3.283753383332526
"SA","Major Cities of Australia","40-64",1603,0,0,3.2052043639481447
"SA","Major Cities of Australia","40-64",711,0,3,2.852479993636856
"SA","Major Cities of Australia","65 and over",771,0,0,2.887617300335736
"SA","Major Cities of Australia","65 and over",462,0,0,2.665580991017953
"SA","Major Cities of Australia","65 and over",151,0,0,2.181843587944772
"SA","Major Cities of Australia","Unknown",137,0,0,2.1398790864012365
"SA","Major Cities of Australia","Unknown",105,0,0,2.02530586526477
"SA","Major Cities of Australia","Unknown",5,0,0,0.7781512503836435
"SA","Outer Regional Australia","17-25",36,0,0,1.5682017240669948
"SA","Outer Regional Australia","17-25",44,0,0,1.6532125137753435
"SA","Outer Regional Australia","17-25",183,1,2,2.2648178230095364
"SA","Outer Regional Australia","26-39",26,0,0,1.4313637641589871
"SA","Outer Regional Australia","26-39",119,0,0,2.0791812460476247
"SA","Outer Regional Australia","26-39",383,0,0,2.5843312243675305
"SA","Outer Regional Australia","40-64",45,0,0,1.6627578316815739
"SA","Outer Regional Australia","40-64",276,0,0,2.442479769064448
"SA","Outer Regional Australia","40-64",1,0,0,0.30102999566398114
"SA","Outer Regional Australia","40-64",567,0,1,2.754348335711019
"SA","Outer Regional Australia","65 and over",18,0,0,1.2787536009528289
"SA","Outer Regional Australia","65 and over",146,0,0,2.1673173347481756
"SA","Outer Regional Australia","65 and over",164,0,2,2.217483944213906
"SA","Outer Regional Australia","Unknown",7,0,0,0.9030899869919434
"SA","Outer Regional Australia","Unknown",11,0,0,1.0791812460476247
"SA","Outer Regional Australia","Unknown",2,0,0,0.47712125471966244
"SA","Remote Australia","17-25",2,0,0,0.47712125471966244
"SA","Remote Australia","17-25",43,0,1,1.6434526764861872
"SA","Remote Australia","26-39",8,0,0,0.9542425094393249
"SA","Remote Australia","26-39",83,0,0,1.9242792860618814
"SA","Remote Australia","40-64",18,0,0,1.2787536009528289
"SA","Remote Australia","40-64",107,0,1,2.0334237554869494
"SA","Remote Australia","65 and over",3,0,0,0.6020599913279623
"SA","Remote Australia","65 and over",28,0,0,1.462397997898956
"SA","Unknown","17-25",18,0,0,1.2787536009528289
"SA","Unknown","26-39",1,0,0,0.30102999566398114
"SA","Unknown","26-39",40,0,0,1.6127838567197355
"SA","Unknown","40-64",1,0,0,0.30102999566398114
"SA","Unknown","40-64",54,0,0,1.7403626894942439
"SA","Unknown","65 and over",25,0,0,1.414973347970818
"SA","Very Remote Australia","17-25",16,0,1,1.2304489213782739
"SA","Very Remote Australia","26-39",47,0,0,1.6812412373755872
"SA","Very Remote Australia","40-64",60,0,0,1.785329835010767
"SA","Very Remote Australia","65 and over",20,0,0,1.322219294733919
"TAS","Unknown","0-16",1,0,0,0.30102999566398114
"TAS","Unknown","17-25",424,0,0,2.6283889300503116
"TAS","Unknown","17-25",325,0,10,2.513217600067939
"TAS","Unknown","26-39",1179,0,0,3.071882007306125
"TAS","Unknown","26-39",433,0,17,2.6374897295125104
"TAS","Unknown","40-64",1718,0,0,3.235275876687052
"TAS","Unknown","40-64",500,0,11,2.6998377258672455
"TAS","Unknown","65 and over",665,0,0,2.823474229170301
"TAS","Unknown","65 and over",125,0,0,2.1003705451175625
"TAS","Unknown","Unknown",2,0,0,0.47712125471966244
"VIC","Inner Regional Australia","0-16",0,0,0,0
"VIC","Inner Regional Australia","0-16",0,0,0,0
"VIC","Inner Regional Australia","17-25",87,0,0,1.9444826721501687
"VIC","Inner Regional Australia","17-25",671,0,0,2.827369273053825
"VIC","Inner Regional Australia","26-39",317,0,0,2.5024271199844326
"VIC","Inner Regional Australia","26-39",2246,0,0,3.351603072419129
"VIC","Inner Regional Australia","40-64",606,0,0,2.7831886910752575
"VIC","Inner Regional Australia","40-64",3665,0,0,3.5641924606261974
"VIC","Inner Regional Australia","65 and over",279,0,0,2.447158031342219
"VIC","Inner Regional Australia","65 and over",1525,0,0,3.1835545336188615
"VIC","Inner Regional Australia","Unknown",15,0,0,1.2041199826559246
"VIC","Inner Regional Australia","Unknown",128,0,0,2.110589710299249
"VIC","Major Cities of Australia","0-16",0,0,0,0
"VIC","Major Cities of Australia","0-16",0,0,0,0
"VIC","Major Cities of Australia","17-25",2891,0,0,3.461198288622493
"VIC","Major Cities of Australia","17-25",2721,0,0,3.4348881208673157
"VIC","Major Cities of Australia","26-39",9751,0,0,3.9890936926103255
"VIC","Major Cities of Australia","26-39",9362,0,0,3.971415023384995
"VIC","Major Cities of Australia","40-64",15699,0,0,4.195899652409233
"VIC","Major Cities of Australia","40-64",14713,0,0,4.16773075170648
"VIC","Major Cities of Australia","65 and over",4587,0,0,3.66162340922923
"VIC","Major Cities of Australia","65 and over",4237,0,0,3.627160952374776
"VIC","Major Cities of Australia","Unknown",766,0,0,2.8847953639489807
"VIC","Major Cities of Australia","Unknown",644,0,0,2.8095597146352675
"VIC","Outer Regional Australia","0-16",0,0,0,0
"VIC","Outer Regional Australia","0-16",0,0,0,0
"VIC","Outer Regional Australia","17-25",1,0,0,0.30102999566398114
"VIC","Outer Regional Australia","17-25",113,0,0,2.0569048513364723
"VIC","Outer Regional Australia","26-39",11,0,0,1.0791812460476247
"VIC","Outer Regional Australia","26-39",432,0,0,2.636487896353365
"VIC","Outer Regional Australia","40-64",11,0,0,1.0791812460476247
"VIC","Outer Regional Australia","40-64",672,0,0,2.8280150642239765
"VIC","Outer Regional Australia","65 and over",2,0,0,0.47712125471966244
"VIC","Outer Regional Australia","65 and over",293,0,0,2.468347330412157
"VIC","Outer Regional Australia","Unknown",0,0,0,0
"VIC","Outer Regional Australia","Unknown",42,0,0,1.6334684555795864
"VIC","Remote Australia","0-16",0,0,0,0
"VIC","Remote Australia","0-16",0,0,0,0
"VIC","Remote Australia","17-25",0,0,0,0
"VIC","Remote Australia","17-25",0,0,0,0
"VIC","Remote Australia","26-39",0,0,0,0
"VIC","Remote Australia","26-39",0,0,0,0
"VIC","Remote Australia","40-64",0,0,0,0
"VIC","Remote Australia","40-64",0,0,0,0
"VIC","Remote Australia","65 and over",0,0,0,0
"VIC","Remote Australia","65 and over",0,0,0,0
"VIC","Remote Australia","Unknown",0,0,0,0
"VIC","Remote Australia","Unknown",0,0,0,0
"VIC","Unknown","0-16",0,0,0,0
"VIC","Unknown","0-16",0,0,0,0
"VIC","Unknown","0-16",5,0,0,0.7781512503836435
"VIC","Unknown","17-25",584,0,0,2.7671558660821804
"VIC","Unknown","17-25",0,0,0,0
"VIC","Unknown","17-25",1955,0,0,3.2913688504515823
"VIC","Unknown","26-39",1197,0,0,3.0784568180532923
"VIC","Unknown","26-39",0,0,0,0
"VIC","Unknown","26-39",3871,0,0,3.587935348636356
"VIC","Unknown","40-64",1515,0,0,3.1806992012960347
"VIC","Unknown","40-64",0,0,0,0
"VIC","Unknown","40-64",4657,0,0,3.6681994841986616
"VIC","Unknown","65 and over",336,0,0,2.5276299008713385
"VIC","Unknown","65 and over",0,0,0,0
"VIC","Unknown","65 and over",1018,0,0,3.008174184006426
"VIC","Unknown","Unknown",106,0,0,2.0293837776852093
"VIC","Unknown","Unknown",0,0,0,0
"VIC","Unknown","Unknown",6,0,0,0.8450980400142567
"WA","Unknown","0-16",19,0,0,1.301029995663981
"WA","Unknown","0-16",40,0,0,1.6127838567197355
"WA","Unknown","0-16",245,0,0,2.390935107103379
"WA","Unknown","0-16",80,0,0,1.9084850188786497
"WA","Unknown","17-25",195,0,0,2.2922560713564755
"WA","Unknown","17-25",445,0,0,2.649334858712142
"WA","Unknown","17-25",4168,0,0,3.6200318951262966
"WA","Unknown","17-25",1178,0,0,3.0715138050950888
"WA","Unknown","17-25",765,0,0,2.8842287696326037
"WA","Unknown","26-39",476,0,0,2.678518379040114
"WA","Unknown","26-39",878,0,0,2.9439888750737717
"WA","Unknown","26-39",10481,0,0,4.020444155366574
"WA","Unknown","26-39",2180,0,0,3.3386556655787
"WA","Unknown","26-39",2343,0,0,3.3699576073460524
"WA","Unknown","40-64",552,0,0,2.742725131304698
"WA","Unknown","40-64",1335,0,0,3.1258064581395266
"WA","Unknown","40-64",15191,0,0,4.181614951728961
"WA","Unknown","40-64",2628,0,0,3.4197905861063624
"WA","Unknown","40-64",4848,0,0,3.6856521841155243
"WA","Unknown","65 and over",80,0,0,1.9084850188786497
"WA","Unknown","65 and over",360,0,0,2.5575072019056577
"WA","Unknown","65 and over",3715,0,0,3.5700757053216043
"WA","Unknown","65 and over",463,0,0,2.6665179805548807
"WA","Unknown","65 and over",1522,0,0,3.1826999033360424
"ACT","Major Cities of Australia","0-16",0,1,1,0
"ACT","Major Cities of Australia","17-25",528,0,0,2.7234556720351857
"ACT","Major Cities of Australia","17-25",235,0,0,2.3729120029701067
"ACT","Major Cities of Australia","17-25",62,1,5,1.7993405494535815
"ACT","Major Cities of Australia","26-39",1050,0,0,3.021602716028242
"ACT","Major Cities of Australia","26-39",488,0,0,2.6893088591236203
"ACT","Major Cities of Australia","26-39",74,1,2,1.8750612633916997
"ACT","Major Cities of Australia","40-64",1548,0,0,3.190051417759206
"ACT","Major Cities of Australia","40-64",671,0,0,2.827369273053825
"ACT","Major Cities of Australia","40-64",61,0,1,1.7923916894982537
"ACT","Major Cities of Australia","65 and over",382,0,0,2.5831987739686224
"ACT","Major Cities of Australia","65 and over",260,0,0,2.416640507338281
"ACT","Major Cities of Australia","65 and over",6,0,0,0.8450980400142567
"ACT","Major Cities of Australia","Unknown",73,0,0,1.8692317197309762
"ACT","Major Cities of Australia","Unknown",31,0,0,1.5051499783199058
"NSW","Inner Regional Australia","0-16",7,0,0,0.9030899869919434
"NSW","Inner Regional Australia","17-25",1612,0,15,3.207634367388961
"NSW","Inner Regional Australia","26-39",2322,0,15,3.3660492098002353
"NSW","Inner Regional Australia","40-64",2465,0,4,3.3919930722597127
"NSW","Inner Regional Australia","65 and over",602,0,0,2.780317312140151
"NSW","Major Cities of Australia","0-16",2,0,1,0.47712125471966244
"NSW","Major Cities of Australia","17-25",2121,0,48,3.3267453795653217
"NSW","Major Cities of Australia","26-39",2161,0,25,3.3348556896172914
"NSW","Major Cities of Australia","40-64",1914,0,19,3.282168778304641
"NSW","Major Cities of Australia","65 and over",281,0,0,2.450249108319361
"NSW","Outer Regional Australia","0-16",1,0,0,0.30102999566398114
"NSW","Outer Regional Australia","17-25",446,0,1,2.650307523131936
"NSW","Outer Regional Australia","26-39",746,0,1,2.8733206018153985
"NSW","Outer Regional Australia","40-64",883,0,1,2.9464522650130727
"NSW","Outer Regional Australia","65 and over",224,0,2,2.3521825181113623
"NSW","Remote Australia","0-16",1,0,0,0.30102999566398114
"NSW","Remote Australia","17-25",18,0,0,1.2787536009528289
"NSW","Remote Australia","26-39",59,0,0,1.7781512503836434
"NSW","Remote Australia","40-64",75,0,0,1.8808135922807911
"NSW","Remote Australia","65 and over",18,0,0,1.2787536009528289
"NSW","Unknown","17-25",23,0,0,1.380211241711606
"NSW","Unknown","26-39",31,0,2,1.5051499783199058
"NSW","Unknown","40-64",29,0,0,1.4771212547196624
"NSW","Unknown","65 and over",5,0,0,0.7781512503836435
"NSW","Unknown","Unknown",41220,0,0,4.615118523329025
"NSW","Unknown","Unknown",3356,0,0,3.525951341248012
"NSW","Unknown","Unknown",19596,0,0,4.292189592623498
"NSW","Very Remote Australia","17-25",4,0,0,0.6989700043360187
"NSW","Very Remote Australia","26-39",8,0,0,0.9542425094393249
"NSW","Very Remote Australia","40-64",10,0,0,1.041392685158225
"NSW","Very Remote Australia","65 and over",1,0,0,0.30102999566398114
"NT","Unknown","0-16",2,0,0,0.47712125471966244
"NT","Unknown","0-16",1,0,0,0.30102999566398114
"NT","Unknown","0-16",2,0,0,0.47712125471966244
"NT","Unknown","17-25",95,0,0,1.9822712330395682
"NT","Unknown","17-25",350,0,0,2.545307116465824
"NT","Unknown","17-25",0,1,4,0
"NT","Unknown","17-25",62,0,0,1.7993405494535815
"NT","Unknown","26-39",287,0,0,2.4593924877592306
"NT","Unknown","26-39",960,0,0,2.9827233876685453
"NT","Unknown","26-39",0,3,11,0
"NT","Unknown","26-39",111,0,0,2.049218022670181
"NT","Unknown","40-64",465,0,0,2.6683859166899997
"NT","Unknown","40-64",1150,0,0,3.0610753236297916
"NT","Unknown","40-64",0,2,13,0
"NT","Unknown","40-64",161,0,0,2.2095150145426303
"NT","Unknown","65 and over",101,0,0,2.008600171761917
"NT","Unknown","65 and over",303,0,0,2.4828735836087534
"NT","Unknown","65 and over",0,0,2,0
"NT","Unknown","65 and over",27,0,0,1.447158031342219
"NT","Unknown","Unknown",28,0,0,1.462397997898956
"NT","Unknown","Unknown",69,0,0,1.845098040014257
"QLD","Unknown","0-16",664,0,0,2.8228216453031045
"QLD","Unknown","0-16",813,0,0,2.9106244048892007
"QLD","Unknown","0-16",5,0,0,0.7781512503836435
"QLD","Unknown","17-25",2788,0,0,3.4454485142660496
"QLD","Unknown","17-25",5066,0,0,3.704750904290671
"QLD","Unknown","17-25",2150,0,0,3.3326404103874623
"QLD","Unknown","26-39",6308,0,0,3.7999605274059833
"QLD","Unknown","26-39",10291,0,0,4.012499777538308
"QLD","Unknown","26-39",3111,0,0,3.4930395883176515
"QLD","Unknown","40-64",9186,0,0,3.9631737163752514
"QLD","Unknown","40-64",14875,0,0,4.172486169686935
"QLD","Unknown","40-64",3345,0,0,3.5245259366263757
"QLD","Unknown","65 and over",2708,0,0,3.432809005033168
"QLD","Unknown","65 and over",4063,0,0,3.6089536992758626
"QLD","Unknown","65 and over",719,0,0,2.857332496431268
"QLD","Unknown","Unknown",69,0,0,1.845098040014257
"QLD","Unknown","Unknown",91,0,0,1.9637878273455551
"SA","Inner Regional Australia","17-25",19,0,0,1.301029995663981
"SA","Inner Regional Australia","17-25",85,0,0,1.9344984512435675
"SA","Inner Regional Australia","17-25",193,0,2,2.287801729930226
"SA","Inner Regional Australia","26-39",65,0,0,1.8195439355418683
"SA","Inner Regional Australia","26-39",239,0,0,2.380211241711606
"SA","Inner Regional Australia","26-39",370,0,3,2.5693739096150456
"SA","Inner Regional Australia","40-64",87,0,0,1.9444826721501687
"SA","Inner Regional Australia","40-64",507,0,0,2.705863712283919
"SA","Inner Regional Australia","40-64",481,0,1,2.683047038238849
"SA","Inner Regional Australia","65 and over",33,0,0,1.5314789170422551
"SA","Inner Regional Australia","65 and over",234,0,0,2.371067862271736
"SA","Inner Regional Australia","65 and over",135,0,0,2.1335389083702174
"SA","Inner Regional Australia","Unknown",17,0,0,1.2552725051033058
"SA","Inner Regional Australia","Unknown",24,0,0,1.3979400086720375
"SA","Major Cities of Australia","0-16",1,0,0,0.30102999566398114
"SA","Major Cities of Australia","0-16",1,0,0,0.30102999566398114
"SA","Major Cities of Australia","17-25",383,0,0,2.5843312243675305
"SA","Major Cities of Australia","17-25",432,0,0,2.636487896353365
"SA","Major Cities of Australia","17-25",364,3,4,2.5622928644564746
"SA","Major Cities of Australia","26-39",856,0,0,2.932980821923198
"SA","Major Cities of Australia","26-39",1121,0,0,3.049992856920142
"SA","Major Cities of Australia","26-39",608,3,7,2.784617292632875
"SA","Major Cities of Australia","40-64",1699,0,0,3.2304489213782737
"SA","Major Cities of Australia","40-64",1856,0,0,3.2688119037397803
"SA","Major Cities of Australia","40-64",708,0,15,2.850646235183066
"SA","Major Cities of Australia","65 and over",649,0,0,2.8129133566428552
"SA","Major Cities of Australia","65 and over",486,0,0,2.687528961214634
"SA","Major Cities of Australia","65 and over",175,0,1,2.2455126678141495
"SA","Major Cities of Australia","Unknown",124,0,0,2.0969100130080562
"SA","Major Cities of Australia","Unknown",97,0,0,1.9912260756924949
"SA","Major Cities of Australia","Unknown",3,0,0,0.6020599913279623
"SA","Outer Regional Australia","17-25",23,0,0,1.380211241711606
"SA","Outer Regional Australia","17-25",43,0,0,1.6434526764861872
"SA","Outer Regional Australia","17-25",240,0,0,2.382017042574868
"SA","Outer Regional Australia","26-39",18,0,0,1.2787536009528289
"SA","Outer Regional Australia","26-39",111,0,0,2.049218022670181
"SA","Outer Regional Australia","26-39",457,0,0,2.660865478003869
"SA","Outer Regional Australia","40-64",29,0,0,1.4771212547196624
"SA","Outer Regional Australia","40-64",239,0,0,2.380211241711606
"SA","Outer Regional Australia","40-64",620,0,3,2.79309160017658
"SA","Outer Regional Australia","65 and over",16,0,0,1.2304489213782739
"SA","Outer Regional Australia","65 and over",116,0,0,2.0681858617461617
"SA","Outer Regional Australia","65 and over",204,0,0,2.311753861055754
"SA","Outer Regional Australia","Unknown",3,0,0,0.6020599913279623
"SA","Outer Regional Australia","Unknown",8,0,0,0.9542425094393249
"SA","Outer Regional Australia","Unknown",1,0,0,0.30102999566398114
"SA","Remote Australia","17-25",6,0,0,0.8450980400142567
"SA","Remote Australia","17-25",33,0,0,1.5314789170422551
"SA","Remote Australia","26-39",21,0,0,1.3424226808222062
"SA","Remote Australia","26-39",68,0,0,1.8388490907372552
"SA","Remote Australia","40-64",30,0,0,1.4913616938342726
"SA","Remote Australia","40-64",82,0,1,1.919078092376074
"SA","Remote Australia","65 and over",16,0,0,1.2304489213782739
"SA","Remote Australia","65 and over",24,0,0,1.3979400086720375
"SA","Remote Australia","Unknown",3,0,0,0.6020599913279623
"SA","Unknown","17-25",30,0,1,1.4913616938342726
"SA","Unknown","26-39",45,0,0,1.6627578316815739
"SA","Unknown","40-64",60,0,0,1.785329835010767
"SA","Unknown","65 and over",30,0,0,1.4913616938342726
"SA","Very Remote Australia","17-25",25,0,0,1.414973347970818
"SA","Very Remote Australia","26-39",44,0,0,1.6532125137753435
"SA","Very Remote Australia","40-64",52,0,1,1.724275869600789
"SA","Very Remote Australia","65 and over",13,0,0,1.1461280356782377
"TAS","Unknown","0-16",3,0,0,0.6020599913279623
"TAS","Unknown","0-16",0,0,1,0
"TAS","Unknown","17-25",526,0,0,2.7218106152125463
"TAS","Unknown","17-25",377,0,11,2.577491799837225
"TAS","Unknown","26-39",1260,0,0,3.1007150865730817
"TAS","Unknown","26-39",589,0,19,2.770852011642144
"TAS","Unknown","40-64",1780,0,0,3.250663919463243
"TAS","Unknown","40-64",698,0,10,2.844477175745681
"TAS","Unknown","65 and over",635,0,0,2.803457115648414
"TAS","Unknown","65 and over",194,0,1,2.290034611362518
"VIC","Inner Regional Australia","0-16",0,0,0,0
"VIC","Inner Regional Australia","0-16",0,0,0,0
"VIC","Inner Regional Australia","17-25",83,0,0,1.9242792860618814
"VIC","Inner Regional Australia","17-25",579,0,0,2.763427993562937
"VIC","Inner Regional Australia","26-39",279,0,0,2.447158031342219
"VIC","Inner Regional Australia","26-39",1616,0,0,3.208710019906401
"VIC","Inner Regional Australia","40-64",609,0,0,2.7853298350107667
"VIC","Inner Regional Australia","40-64",2722,0,0,3.435047641339964
"VIC","Inner Regional Australia","65 and over",265,0,0,2.4248816366310666
"VIC","Inner Regional Australia","65 and over",1358,0,0,3.133219456732494
